Salary,Year,Player,Position
3628920,2019,Zach Collins, PF
3627842,2019,Frank Kaminsky, C
3552960,2019,Mikal Bridges, SF
3500000,2019,Michael Beasley, F
3499800,2019,Jamal Murray, PG
3472887,2019,Rodney Hood, SF
3454500,2019,Jodie Meeks, G
3448926,2019,Justise Winslow, SF
3447480,2019,Malik Monk, SG
3410284,2019,Myles Turner, C
3382000,2019,Allonzo Trier, G
3382000,2019,Brook Lopez, C
3375360,2019,Shai Gilgeous-Alexander, SG
3364249,2019,Trey Lyles, C
3360000,2019,Ekpe Udoh, F
3314365,2019,Devin Booker, SG
3275280,2019,Luke Kennard, SG
3263294,2019,Cameron Payne, PG
3258539,2019,Troy Daniels, SG
3208630,2019,Kelly Oubre Jr., SF
3206640,2019,Miles Bridges, SF
3206160,2019,Marquese Chriss, C
3129187,2019,Tomas Satoransky, SG
3125000,2019,Bryn Forbes, SG
3111480,2019,Donovan Mitchell, SG
3050390,2019,Terry Rozier, PG
3046200,2019,Jerome Robinson, SG
3000000,2019,Yogi Ferrell, PG
3000000,2019,Elfrid Payton, PG
2955840,2019,Bam Adebayo, PF
2947320,2019,Jakob Poeltl, C
2894160,2019,Michael Porter Jr., PF
2807880,2019,Justin Jackson, SF
2799720,2019,Thon Maker, C
2795000,2019,Seth Curry, SG
2775000,2019,Cedi Osman, SF
2760095,2019,Sam Dekker, F
2749080,2019,Troy Brown Jr., SF
2667600,2019,Justin Patton, C
2667600,2019,Guerschon Yabusele, F
2659800,2019,Domantas Sabonis, PF
2639314,2019,Jerian Grant, PG
2536898,2019,Delon Wright, PG
2534280,2019,D.J. Wilson, PF
2526840,2019,Dario Saric, PF
2526840,2019,Zhaire Smith, SG
2526840,2019,Taurean Prince, PF
2516048,2019,Justin Anderson, SG
2500000,2019,Manu Ginobili, G
2500000,2019,Reggie Bullock, SF
2494346,2019,Bobby Portis, PF
2487000,2019,Dante Cunningham, F
2481000,2019,Donte DiVincenzo, SG
2470357,2019,Rondae Hollis-Jefferson, SF
2445085,2019,Emeka Okafor, C
2445085,2019,Kendrick Perkins, C
2444053,2019,Tyus Jones, PG
2416222,2019,Jarell Martin, F
2407560,2019,T.J. Leaf, PF
2383076,2019,Wayne Ellington, SG
2357160,2019,Lonnie Walker IV, SG
2299080,2019,John Collins, PF
2280600,2019,Denzel Valentine, SG
2272391,2019,Larry Nance Jr., PF
2250960,2019,Kevin Huerter, SG
2222803,2019,Brandon Jennings, G
2207040,2019,Harry Giles III, C
2205000,2019,Darius Miller, SF
2166360,2019,Juan Hernangomez, PF
2160720,2019,Josh Okogie, SF
2150000,2019,Raul Neto, PG
2118840,2019,Terrance Ferguson, SF
2074320,2019,Grayson Allen, SG
2054856,2019,Sean Kilpatrick, G
2034120,2019,OG Anunoby, SF
2034120,2019,Jarrett Allen, C
2000000,2019,Corey Brewer, SG
2000000,2019,Torrey Craig, SF
1990520,2019,Chandler Hutchison, SF
1952760,2019,Ante Zizic, C
1942422,2019,Shabazz Napier, PG
1911960,2019,Aaron Holiday, PG
1874640,2019,Tyler Lydon, F
1795015,2019,DeAndre Liggins, G
1795015,2019,Trey Burke, PG
1773840,2019,Malik Beasley, SG
1762080,2019,Moritz Wagner, SF
1760520,2019,Anfernee Simons, SG
1757429,2019,Nerlens Noel, C
1740000,2019,Caleb Swanigan, PF
1740000,2019,Furkan Korkmaz, SG
1703649,2019,Landry Shamet, SG
1702800,2019,Caris LeVert, SG
1690000,2019,Jonah Bolden, PF
1689840,2019,Kyle Kuzma, PF
1679520,2019,Tony Bradley, C
1667160,2019,Derrick White, PG
1656092,2019,Spencer Dinwiddie, PG
1656092,2019,Julyan Stone, G
1656092,2019,MarShon Brooks, G
1655160,2019,Josh Hart, SF
1654440,2019,Robert Williams III, C
1644240,2019,Jacob Evans, SG
1641000,2019,Pat Connaughton, SG
1634640,2019,DeAndre' Bembry, SG
1632240,2019,Dzanan Musa, SG
1621415,2019,James Ennis III, SF
1620480,2019,Omari Spellman, PF
1619260,2019,Luke Kornet, C
1618320,2019,Rodions Kurucs, SF
1600520,2019,Richaun Holmes, C
1600520,2019,T.J. McConnell, PG
1600520,2019,Dwight Buycks, G
1569360,2019,Malachi Richardson, G
1567707,2019,Jahlil Okafor, C
1544951,2019,Willy Hernangomez, C
1544951,2019,Pascal Siakam, PF
1544951,2019,Dejounte Murray, PG
1544951,2019,Georgios Papagiannis, C
1544951,2019,Chinanu Onuaku, C
1544951,2019,Cheick Diallo, PF
1544951,2019,Timothe Luwawu-Cabarrot, SG
1544951,2019,Jake Layman, SF
1544951,2019,Quinn Cook, PG
1544951,2019,Ivica Zubac, C
1544951,2019,Rodney McGruder, SG
1544951,2019,Wade Baldwin IV, G
1544951,2019,Malcolm Brogdon, PG
1544951,2019,Andrew Harrison, G
1544951,2019,Dorian Finney-Smith, SF
1544951,2019,Paul Zipser, F
1544951,2019,Wayne Selden, G
1544951,2019,Skal Labissiere, PF
1544951,2019,Damian Jones, C
1544951,2019,Alex Poythress, F
1512601,2019,Shelvin Mack, G
1512601,2019,Omri Casspi, F
1512601,2019,Georges Niang, SF
1512601,2019,Raymond Felton, G
1512601,2019,Quincy Pondexter, F
1512601,2019,Troy Williams, F
1512601,2019,Carmelo Anthony, PF
1512601,2019,Amir Johnson, F
1512601,2019,David Nwaba, SG
1512601,2019,Jamal Crawford, SG
1512601,2019,Luol Deng, F
1512601,2019,Isaiah Canaan, G
1512601,2019,Derrick Jones Jr., SF
1512601,2019,Udonis Haslem, PF
1512601,2019,Dwyane Wade, G
1512601,2019,JaVale McGee, C
1512601,2019,Isaiah Thomas, PG
1512601,2019,Jeff Green, PF
1512601,2019,Kevon Looney, PF
1512601,2019,Jonas Jerebko, F
1512601,2019,Christian Wood, PF
1512601,2019,Derrick Rose, PG
1512601,2019,Jose Calderon, G
1512601,2019,Zaza Pachulia, C
1512601,2019,Noah Vonleh, PF
1512601,2019,Gerald Green, SG
1512601,2019,Devin Harris, G
1512601,2019,Channing Frye, F
1512601,2019,Ian Clark, G
1512601,2019,Treveon Graham, SG
1512601,2019,Vince Carter, G
1487694,2019,Sviatoslav Mykhailiuk, SG
1485440,2019,Mitchell Robinson, C
1378242,2019,Dwayne Bacon, SG
1378242,2019,Tyler Dorsey, G
1378242,2019,Dillon Brooks, SG
1378242,2019,Dakari Johnson, C
1378242,2019,Thomas Bryant, C
1378242,2019,Royce O'Neale, SF
1378242,2019,Abdel Nader, SF
1378242,2019,Brandon Paul, G
1378242,2019,Jawun Evans, G
1378242,2019,Wes Iwundu, SF
1378242,2019,Khem Birch, PF
1378242,2019,Ivan Rabb, PF
1378242,2019,Damyean Dotson, SG
1378242,2019,Jaylen Morris, G
1378242,2019,Frank Mason III, PG
1378242,2019,Sterling Brown, SG
1378242,2019,Rodney Purvis, G
1378242,2019,David Stockton, G
1378242,2019,Ike Anigbogu, C
1378242,2019,Zhou Qi, C
1378242,2019,Antonius Cleveland, SG
1378242,2019,Maxi Kleber, PF
1378242,2019,Jordan Bell, PF
1378242,2019,Frank Jackson, PG
1378242,2019,Sindarius Thornwell, SG
1378242,2019,Semi Ojeleye, PF
1378242,2019,Daniel Theis, C
1349464,2019,Jabari Bird, G
1349383,2019,Ben Moore, F
1349383,2019,Monte Morris, PG
1349383,2019,Daniel Hamilton, F
1349383,2019,Alfonzo McKinnie, SF
1349383,2019,Antonio Blakeney, G
1349383,2019,Ryan Arcidiacono, PG
1349383,2019,Tyrone Wallace, SG
1333140,2019,Tyson Chandler, C
1311265,2019,Shaquille Harrison, PG
1238464,2019,Elie Okobo, SF
1230000,2019,Jalen Brunson, PG
1187862,2019,Okaro White, F
1093858,2019,Joakim Noah, C
1050000,2019,Melvin Frazier Jr., SG
1042584,2019,Nick Young, G
1000000,2019,Isaac Bonga, SF
988464,2019,Devonte' Graham, PG
949000,2019,De'Anthony Melton, SG
948580,2019,Ron Baker, G
922943,2019,Austin Rivers, PG
869094,2019,Chasson Randle, G
838464,2019,Hamidou Diallo, SG
838464,2019,Chimezie Metu, PF
838464,2019,Gary Trent Jr., SG
838464,2019,Jevon Carter, PG
838464,2019,Ryan Broekhoff, SG
838464,2019,Isaiah Briscoe, G
838464,2019,Jarred Vanderbilt, PF
838464,2019,Alize Johnson, PF
838464,2019,Isaiah Hartenstein, F
838464,2019,Bruce Brown, SG
838464,2019,Khyri Thomas, SG
838464,2019,Keita Bates-Diop, SF
838464,2019,Kenrich Williams, SF
838464,2019,Brad Wanamaker, PG
777665,2019,Patrick McCaw, SF
683661,2019,Kenneth Faried, F
630032,2019,Brandon Goodwin, PG
596873,2019,Gary Clark, PF
522151,2019,Bruno Caboclo, SF
512746,2019,Wesley Matthews, SG
512746,2019,Salah Mejri, C
504200,2019,Nik Stauskas, G
487109,2019,Jeremy Lin, G
487109,2019,Enes Kanter, C
486520,2019,John Jenkins, G
457418,2019,Chris Boucher, PF
457418,2019,Malcolm Miller, SG
427288,2019,Markieff Morris, PF
341831,2019,Henry Ellenson, PF
333285,2019,Pau Gasol, PF
307648,2019,Andrew Bogut, C
270014,2019,Jaylen Adams, PG
247827,2019,Danuel House Jr., SF
208509,2019,Jimmer Fredette, G
196553,2019,Tim Frazier, PG
194220,2019,Dairis Bertans, G
184746,2019,Ray Spalding, PF
151587,2019,Deonte Burton, SG
108953,2019,Cameron Reynolds, SG
90005,2019,Chris Chiozza, PG
85458,2019,JaKarr Sampson, SF
59820,2019,Donatas Motiejunas, F
59820,2019,Greg Monroe, C
59820,2019,Michael Carter-Williams, PG
59820,2019,Tyler Zeller, C
52108,2019,Jemerrio Jones, F
47371,2019,Isaac Humphries, C
47371,2019,Mitchell Creek, G
42634,2019,BJ Johnson, SF
42634,2019,Billy Garrett Jr., G
25367,2019,Deyonta Davis, F
23685,2019,Michael Frazier, SG
18948,2019,Yante Maten, F
17092,2019,Eric Moreland, C
17092,2019,Jordan McRae, SG
17092,2019,Jonathan Gibson, G
9474,2019,Tarik Phillip, G
9474,2019,Duncan Robinson, SG
4737,2019,Theo Pinson, SG
4737,2019,Kendrick Nunn, SG
37457154,2018,Stephen Curry, PG
32088932,2018,Blake Griffin, PF
31269231,2018,Paul Millsap, PF
31200000,2018,Kyle Lowry, PG
29727900,2018,Gordon Hayward, SF
28530608,2018,Mike Conley, PG
28530608,2018,Russell Westbrook, PG
28299399,2018,James Harden, SG
27739975,2018,DeMar DeRozan, SF
27734406,2018,Al Horford, PF
26243760,2018,Carmelo Anthony, PF
26153057,2018,Damian Lillard, PG
26011913,2018,Otto Porter Jr., SF
25686667,2018,Jrue Holiday, SG
25434263,2018,Bradley Beal, SG
25434263,2018,Andre Drummond, C
25434262,2018,Hassan Whiteside, C
25250000,2018,Joel Embiid, C
24599495,2018,Chris Paul, PG
24157303,2018,Giannis Antetokounmpo, PF
24119025,2018,Kevin Love, PF
24000000,2018,Nicolas Batum, SG
23962573,2018,CJ McCollum, SG
23819725,2018,Dwight Howard, C
23775506,2018,Anthony Davis, PF
23112004,2018,Harrison Barnes, SF
23112004,2018,Chandler Parsons, SF
22642650,2018,Brook Lopez, C
22642350,2018,Marc Gasol, C
22642350,2018,DeAndre Jordan, C
22471910,2018,Steven Adams, C
21924719,2018,Rudy Gobert, C
21666667,2018,Serge Ibaka, C
21461010,2018,LaMarcus Aldridge, PF
21000000,2018,Victor Oladipo, SG
20559599,2018,Danilo Gallinari, PF
19578455,2018,Ryan Anderson, PF
19508958,2018,Paul George, SG
19301070,2018,Jimmy Butler, SF
19245370,2018,Tyler Johnson, SG
19169800,2018,John Wall, PG
19000000,2018,George Hill, PG
19000000,2018,Jeff Teague, PG
18868626,2018,Kyrie Irving, PG
18868626,2018,Kawhi Leonard, SF
18622514,2018,Enes Kanter, C
18530000,2018,Joakim Noah, C
18500000,2018,Allen Crabbe, G
18109175,2018,Goran Dragic, PG
18089887,2018,Kent Bazemore, SG
18063850,2018,DeMarcus Cousins, C
17884176,2018,Wesley Matthews, SG
17826150,2018,Klay Thompson, SG
17745894,2018,Kentavious Caldwell-Pope, SG
17469565,2018,Draymond Green, PF
17469565,2018,Tristan Thompson, C
17325000,2018,Tim Hardaway Jr., SG
17190000,2018,Luol Deng, F
17131148,2018,Evan Turner, SG
17043478,2018,Reggie Jackson, PG
17000000,2018,Bismack Biyombo, C
17000000,2018,Evan Fournier, SG
16539326,2018,Jonas Valanciunas, C
16000000,2018,Pau Gasol, PF
16000000,2018,Tobias Harris, SF
16000000,2018,Timofey Mozgov, C
15944154,2018,Ian Mahinmi, C
15500000,2018,Dennis Schroder, PG
15453126,2018,Tony Parker, G
15400000,2018,DeMarre Carroll, SF
15000000,2018,Eric Bledsoe, PG
14814815,2018,Andre Iguodala, SG
14720000,2018,JR Smith, SG
14651700,2018,James Johnson, PF
14357750,2018,Robin Lopez, C
14275000,2018,Ricky Rubio, PG
14136364,2018,Joe Ingles, SG
14112360,2018,Gorgui Dieng, C
14087500,2018,Marvin Williams, F
14041096,2018,Mason Plumlee, PF
14000000,2018,Taj Gibson, C
13964045,2018,Thaddeus Young, PF
13618750,2018,Brandon Knight, PG
13528090,2018,Cody Zeller, C
13000000,2018,Tyson Chandler, C
13000000,2018,Michael Kidd-Gilchrist, SF
12943020,2018,Eric Gordon, SG
12921348,2018,Kenneth Faried, F
12782609,2018,Marcin Gortat, C
12750000,2018,Nikola Vucevic, C
12650000,2018,Austin Rivers, PG
12537527,2018,Kelly Olynyk, PF
12516746,2018,Jeremy Lin, G
12500000,2018,Miles Plumlee, C
12500000,2018,Jordan Clarkson, PG
12500000,2018,Nikola Mirotic, F
12307692,2018,Zach Randolph, F
12253780,2018,Courtney Lee, SG
12236535,2018,Solomon Hill, SF
12100000,2018,Nikola Pekovic, C
12016854,2018,Wilson Chandler, SF
12000000,2018,Derrick Favors, C
12000000,2018,Kemba Walker, PG
11550000,2018,Dion Waiters, SG
11327466,2018,John Henson, PF
11286516,2018,Omer Asik, C
11227000,2018,Monta Ellis, SG
10845506,2018,Alec Burks, SG
10714286,2018,Patty Mills, PG
10607143,2018,Tony Snell, SF
10500000,2018,Bojan Bogdanovic, SF
10500000,2018,Terrence Ross, SG
10500000,2018,Mirza Teletovic, PF
10464092,2018,Robert Covington, PF
10337079,2018,Iman Shumpert, SG
10162922,2018,Maurice Harkless, SF
10002681,2018,Jon Leuer, F
10000000,2018,Danny Green, SG
10000000,2018,Jared Dudley, SF
10000000,2018,Darren Collison, G
10000000,2018,Al Jefferson, C
9904495,2018,Meyers Leonard, C
9607500,2018,Matthew Dellavedova, PG
9412280,2018,Bogdan Bogdanovic, SG
9367200,2018,Norman Powell, SG
9367200,2018,Josh Richardson, SG
9259260,2018,Andre Roberson, SG
9003125,2018,Dwight Powell, C
9000000,2018,Gerald Henderson, SG
8808989,2018,Avery Bradley, PG
8600000,2018,Markieff Morris, PF
8575916,2018,Jerryd Bayless, G
8533333,2018,JaMychal Green, PF
8470980,2018,Cristiano Felicio, PF
8445024,2018,E'Twaun Moore, SG
8406000,2018,Rudy Gay, SF
8393000,2018,Kosta Koufos, C
8339880,2018,Markelle Fultz, PG
8000000,2018,Garrett Temple, SG
8000000,2018,Kevin Garnett, PF
8000000,2018,Yi Jianlian, SF
8000000,2018,Vince Carter, G
7945000,2018,Cory Joseph, PG
7936509,2018,C.J. Miles, SG
7692308,2018,Shaun Livingston, G
7590035,2018,P.J. Tucker, PF
7579366,2018,Corey Brewer, SG
7574323,2018,Andrew Wiggins, SF
7560000,2018,Kyle Korver, SG
7500000,2018,Boris Diaw, C
7488372,2018,Jeremy Lamb, SG
7464912,2018,Darrell Arthur, F
7420912,2018,Trevor Ariza, SF
7420912,2018,Channing Frye, F
7400000,2018,Festus Ezeli, C
7319035,2018,Al-Farouq Aminu, PF
7300000,2018,Cole Aldrich, C
7250000,2018,D.J. Augustin, PG
7200000,2018,Dewayne Dedmon, C
7119650,2018,Lance Thomas, SF
7019698,2018,D'Angelo Russell, SG
7000000,2018,Lou Williams, SG
7000000,2018,Rodney Stuckey, PG
7000000,2018,Langston Galloway, SG
7000000,2018,Boban Marjanovic, C
6796117,2018,Jae Crowder, SF
6500000,2018,Carl Landry, PF
6434520,2018,Ben Simmons, PG
6393750,2018,Tim Duncan, C
6362998,2018,Andrew Nicholson, F
6352531,2018,Ed Davis, C
6286560,2018,Lonzo Ball, PG
6261395,2018,Isaiah Thomas, PG
6216840,2018,Karl-Anthony Towns, C
6061175,2018,Spencer Hawes, PF
6021175,2018,Josh McRoberts, PF
6000000,2018,Shelvin Mack, G
6000000,2018,Jonathon Simmons, G
6000000,2018,Ish Smith, PG
6000000,2018,Alan Williams, C
6000000,2018,Milos Teodosic, G
5882260,2018,Wesley Johnson, F
5725000,2018,Alex Abrines, G
5697054,2018,Kristaps Porzingis, PF
5645400,2018,Jayson Tatum, PF
5628000,2018,Jared Sullinger, C
5519400,2018,Brandon Ingram, SF
5513514,2018,Patrick Beverley, PG
5500000,2018,Luis Scola, F
5500000,2018,Thabo Sefolosha, SF
5450000,2018,Jason Smith, F
5200000,2018,Ben McLemore, SF
5192000,2018,Patrick Patterson, PF
5192000,2018,Nick Young, G
5090040,2018,Josh Jackson, SG
5000000,2018,Mike Muscala, PF
5000000,2018,C.J. Watson, PG
5000000,2018,Marcus Morris Sr., SF
5000000,2018,Dirk Nowitzki, F
4992385,2018,Dante Exum, PG
4969080,2018,Jonathan Isaac, PF
4961798,2018,Alexis Ajinca, C
4956480,2018,Jaylen Brown, SG
4837500,2018,Mike Dunleavy, SG
4666500,2018,Kyle Singler, F
4609200,2018,De'Aaron Fox, PG
4544000,2018,Ron Baker, G
4536120,2018,Lauri Markkanen, PF
4468800,2018,Dragan Bender, F
4402546,2018,Devin Harris, G
4384616,2018,Justin Holiday, SF
4347826,2018,Greivis Vasquez, PG
4328000,2018,Jamal Crawford, SG
4294480,2018,Emmanuel Mudiay, PG
4221000,2018,Kris Dunn, PG
4187599,2018,Nerlens Noel, C
4187599,2018,Alex Len, C
4155720,2018,Frank Ntilikina, PG
4149242,2018,Julius Randle, PF
4000000,2018,Leandro Barbosa, G
4000000,2018,Jordan Hill, C
4000000,2018,Jonas Jerebko, F
3949999,2018,Nemanja Bjelica, PF
3940402,2018,Stanley Johnson, SF
3903900,2018,J.J. Barea, PG
3853931,2018,Quincy Pondexter, F
3704160,2018,Willie Cauley-Stein, C
3675480,2018,Buddy Hield, SG
3627842,2018,Frank Kaminsky, C
3547000,2018,Drew Gooden, PF
3533333,2018,Will Barton, SF
3527920,2018,Paul Pierce, SF
3500000,2018,Mike Miller, SG
3477600,2018,Zaza Pachulia, C
3477600,2018,Nene Hilario, C
3454500,2018,Jodie Meeks, G
3448926,2018,Justise Winslow, SF
3447480,2018,Malik Monk, SG
3410284,2018,Myles Turner, C
3408520,2018,Troy Daniels, SG
3355320,2018,Jamal Murray, PG
3332340,2018,Elfrid Payton, PG
3300000,2018,Rajon Rondo, PG
3294994,2018,Doug McDermott, SF
3290000,2018,Anthony Tolliver, PF
3290000,2018,Tyreke Evans, G
3290000,2018,Tarik Black, C
3275280,2018,Luke Kennard, SG
3263294,2018,Cameron Payne, PG
3218280,2018,Dennis Smith Jr., PG
3208630,2018,Kelly Oubre Jr., SF
3200000,2018,Ekpe Udoh, F
3152931,2018,T.J. Warren, SF
3073800,2018,Marquese Chriss, C
3057240,2018,Zach Collins, PF
3028410,2018,Seth Curry, SG
3025035,2018,Mindaugas Kuzminskas, F
3000000,2018,Justin Hamilton, C
3000000,2018,Tibor Pleiss, C
3000000,2018,Tomas Satoransky, SG
2955840,2018,Bam Adebayo, PF
2947320,2018,Jakob Poeltl, C
2947305,2018,Jusuf Nurkic, C
2799720,2018,Thon Maker, C
2775000,2018,Cedi Osman, SF
2659800,2018,Domantas Sabonis, PF
2639314,2018,Jerian Grant, PG
2621280,2018,Donovan Mitchell, SG
2550055,2018,Gary Harris, SG
2536898,2018,Delon Wright, PG
2534280,2018,D.J. Wilson, PF
2526840,2018,Dario Saric, PF
2526840,2018,Taurean Prince, PF
2516048,2018,Justin Anderson, SG
2500000,2018,Manu Ginobili, G
2500000,2018,Reggie Bullock, SF
2494346,2018,Bobby Portis, PF
2470357,2018,Rondae Hollis-Jefferson, SF
2451225,2018,Bruno Caboclo, SF
2445085,2018,Kendrick Perkins, C
2441400,2018,Trey Lyles, C
2407560,2018,T.J. Leaf, PF
2365560,2018,Justin Jackson, SF
2361360,2018,Shabazz Napier, PG
2334528,2018,Clint Capela, C
2319360,2018,Devin Booker, SG
2299080,2018,John Collins, PF
2280600,2018,Denzel Valentine, SG
2272391,2018,Larry Nance Jr., PF
2247480,2018,Justin Patton, C
2247480,2018,Guerschon Yabusele, F
2222803,2018,Brandon Jennings, G
2194500,2018,Mo Williams, PG
2151704,2018,Kyle Anderson, SF
2100000,2018,Darius Miller, SF
2076840,2018,Juan Hernangomez, PF
2054856,2018,Sean Kilpatrick, G
2048257,2018,Kendall Marshall, PG
2034120,2018,OG Anunoby, SF
2034120,2018,Jarrett Allen, C
1988520,2018,Terry Rozier, PG
1974159,2018,Kevin Seraphin, C
1952760,2018,Ante Zizic, C
1933941,2018,Tyler Zeller, C
1889040,2018,Rashad Vaughn, G
1859400,2018,Harry Giles III, C
1857480,2018,Henry Ellenson, PF
1826300,2018,Eric Moreland, C
1794600,2018,Sam Dekker, F
1785000,2018,Terrance Ferguson, SF
1740000,2018,Furkan Korkmaz, SG
1702800,2018,Caris LeVert, SG
1700640,2018,Malik Beasley, SG
1656092,2018,Spencer Dinwiddie, PG
1656092,2018,Julyan Stone, G
1634640,2018,DeAndre' Bembry, SG
1600520,2018,Richaun Holmes, C
1600520,2018,T.J. McConnell, PG
1600520,2018,Dwight Buycks, G
1579440,2018,Tyler Lydon, F
1577230,2018,Archie Goodwin, SG
1577230,2018,Ryan Kelly, PF
1577230,2018,Jeff Withey, C
1569360,2018,Malachi Richardson, G
1551659,2018,Caron Butler, SF
1544951,2018,Willy Hernangomez, C
1544951,2018,Pascal Siakam, PF
1544951,2018,Isaiah Taylor, G
1544951,2018,Okaro White, F
1544951,2018,Troy Williams, F
1544951,2018,Quinn Cook, PG
1544951,2018,Rodney McGruder, SG
1544951,2018,Malcolm Brogdon, PG
1544951,2018,Trey Burke, PG
1526040,2018,Mitch McGary, PF
1524305,2018,Joffrey Lauvergne, F
1524305,2018,Johnny O'Bryant III, PF
1524305,2018,Tyler Ennis, G
1524305,2018,Jerami Grant, PF
1524305,2018,Elijah Millsap, F
1500000,2018,Marcelinho Huertas, PG
1471382,2018,Tyus Jones, PG
1471382,2018,Omri Casspi, F
1471382,2018,Mario Chalmers, G
1471382,2018,KJ McDaniels, F
1471382,2018,Raymond Felton, G
1471382,2018,Nick Collison, F
1471382,2018,Josh Huestis, F
1471382,2018,Anthony Morrow, SG
1471382,2018,Raul Neto, PG
1471382,2018,Kris Humphries, PF
1471382,2018,Damjan Rudez, SF
1471382,2018,Aaron Brooks, G
1471382,2018,Pat Connaughton, SG
1471382,2018,Joel Anthony, C
1471382,2018,JaVale McGee, C
1471382,2018,Montrezl Harrell, PF
1471382,2018,Rakeem Christmas, PF
1471382,2018,Damien Wilkins, SG
1471382,2018,Luc Mbah a Moute, PF
1471382,2018,Kevon Looney, PF
1471382,2018,Andrew Bogut, C
1471382,2018,David West, F
1471382,2018,Chris McCullough, F
1471382,2018,Beno Udrih, PG
1471382,2018,Nikola Jokic, C
1471382,2018,Donald Sloan, G
1471382,2018,Josh Childress, F
1471382,2018,Salah Mejri, C
1471382,2018,Maalik Wayns, PG
1471382,2018,Jarell Martin, F
1471382,2018,Willie Reed, C
1471382,2018,Tony Allen, SG
1471382,2018,Axel Toupane, SG
1471382,2018,Ian Clark, G
1471382,2018,Perry Jones, SF
1471382,2018,Jeremy Evans, F
1465920,2018,Caleb Swanigan, PF
1465080,2018,Jordan Adams, SG
1454756,2018,Richard Jefferson, F
1423560,2018,Kyle Kuzma, PF
1414920,2018,Tony Bradley, C
1404600,2018,Derrick White, PG
1394520,2018,Josh Hart, SF
1386600,2018,Timothe Luwawu-Cabarrot, SG
1379940,2018,Josh Smith, PF
1378242,2018,Dwayne Bacon, SG
1378242,2018,Tyler Dorsey, G
1378242,2018,Wes Iwundu, SF
1378242,2018,Khem Birch, PF
1378242,2018,Damyean Dotson, SG
1378242,2018,Jaylen Morris, G
1378242,2018,Sterling Brown, SG
1378242,2018,Rodney Purvis, G
1378242,2018,Ike Anigbogu, C
1378242,2018,Antonius Cleveland, SG
1378242,2018,Jordan Bell, PF
1378242,2018,Alfonzo McKinnie, SF
1378242,2018,Alex Poythress, F
1350000,2018,Guillermo Hernangomez, C
1333240,2018,Sasha Kaun, C
1331160,2018,Brice Johnson, PF
1312611,2018,Patrick McCaw, SF
1312611,2018,Kyle Wiltjer, F
1312611,2018,Daniel Ochefu, PF
1312611,2018,Jarrod Uthoff, SF
1312611,2018,Carrick Felix, SG
1312611,2018,Davis Bertans, SF
1312611,2018,Semaj Christon, PG
1312611,2018,Dejounte Murray, PG
1312611,2018,Bryn Forbes, SG
1312611,2018,Tyler Ulis, G
1312611,2018,Yogi Ferrell, PG
1312611,2018,Chinanu Onuaku, C
1312611,2018,Cheick Diallo, PF
1312611,2018,Patricio Garino, SG
1312611,2018,Jake Layman, SF
1312611,2018,AJ Hammons, C
1312611,2018,Stephen Zimmerman, C
1312611,2018,Ivica Zubac, C
