Date,Team_x,Acquired,Relinquished,Notes,Name,Player ID,First Name,Last Name,Team_y,Jersey,Position Category,Position,Height,Weight,Birth Date,Birth City,Birth State,Birth Country,College,Salary,Photo Url,Experience
11/23/2012,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
11/25/2012,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
11/26/2012,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
11/28/2012,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
12/1/2012,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
12/3/2012,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
12/5/2012,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
12/7/2012,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
12/8/2012,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
2/27/2013,Hornets,,Anthony Davis,sprained left shoulder (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
3/1/2013,Hornets,,Anthony Davis,sprained left shoulder (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
4/11/2013,Hornets,,Anthony Davis,sprained MCL and bone bruise in left knee (out indefinitely),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
4/12/2013,Hornets,,Anthony Davis,sprained MCL in left knee (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
4/14/2013,Hornets,,Anthony Davis,sprained MCL in left knee (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
4/17/2013,Hornets,,Anthony Davis,sprained MCL in left knee (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
12/1/2013,Pelicans,,Anthony Davis,fractured left hand (out indefinitely),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
1/29/2014,Pelicans,,Anthony Davis,finger injury (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
3/19/2014,Pelicans,,Anthony Davis,upper respiratory infection (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
3/29/2014,Pelicans,,Anthony Davis,left ankle injury (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
4/9/2014,Pelicans,,Anthony Davis,back spasms (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
4/11/2014,Pelicans,,Anthony Davis,back spasms (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
4/12/2014,Pelicans,,Anthony Davis,back spasms (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
4/14/2014,Pelicans,,Anthony Davis,back spasms (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
4/16/2014,Pelicans,,Anthony Davis,back spasms (DNP),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
12/14/2014,Pelicans,,Anthony Davis,chest injury (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
1/16/2015,Pelicans,,Anthony Davis,sprained left toe (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
1/30/2015,Pelicans,,Anthony Davis,strained left groin (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
2/9/2015,Pelicans,,Anthony Davis,sprained right shoulder (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
2/22/2015,Pelicans,,Anthony Davis,sprained right shoulder (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
3/19/2015,Pelicans,,Anthony Davis,sprained left ankle (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
11/11/2015,Pelicans,,Anthony Davis,strained right hip (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
11/18/2015,Pelicans,,Anthony Davis,shoulder injury (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
1/8/2016,Pelicans,,Anthony Davis,bruised back (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
1/25/2016,Pelicans,,Anthony Davis,concussion (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
2/27/2016,Pelicans,,Anthony Davis,right big toe injury (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
3/19/2016,Pelicans,,Anthony Davis,left knee injury and torn labrum in left shoulder (out for season),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
3/24/2016,Pelicans,,Anthony Davis,surgery on left knee (out for season),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
10/12/2016,Pelicans,,Anthony Davis,sprained ankle (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
11/16/2016,Pelicans,,Anthony Davis,bruised right quadriceps (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
12/10/2016,Pelicans,,Anthony Davis,rest (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
4/8/2017,Pelicans,,Anthony Davis,sore left knee (out for season),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
10/26/2017,Pelicans,,Anthony Davis,left knee tendinitis (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
12/2/2017,Pelicans,,Anthony Davis,strained adductor in left groin/pelvis (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
12/11/2017,Pelicans,,Anthony Davis,strained adductor in left groin/pelvis (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
1/10/2018,Pelicans,,Anthony Davis,sprained right ankle (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
3/9/2018,Pelicans,,Anthony Davis,sprained left ankle (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
10/29/2018,Pelicans,,Anthony Davis,sprained right elbow (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
11/1/2018,Pelicans,,Anthony Davis,sprained right elbow (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
11/24/2018,Pelicans,,Anthony Davis,strained right hip (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
12/31/2018,Pelicans,,Anthony Davis,illness (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
1/19/2019,Pelicans,,Anthony Davis,left index finger injury (out indefinitely),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
3/8/2019,Pelicans,,Anthony Davis,lower back spasms (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
3/26/2019,Pelicans,,Anthony Davis,lower back spasms (out for season),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
3/1/2020,Lakers,,Anthony Davis,sore right knee (DTD),Anthony Davis,20000468,Anthony,Davis,LAL,3.0,F,PF,82,253,1993-03-11T00:00:00,Chicago,Illinois,,Kentucky,27093018.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000468.png,6
11/24/2012,Bobcats,,Bismack Biyombo,left leg injury (DTD),Bismack Biyombo,20000758,Bismack,Biyombo,CHA,8.0,C,C,80,255,1992-08-28T00:00:00,Lubumbashi,Congo,,,17000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000758.png,7
12/9/2013,Bobcats,,Bismack Biyombo,sprained right ankle (DNP),Bismack Biyombo,20000758,Bismack,Biyombo,CHA,8.0,C,C,80,255,1992-08-28T00:00:00,Lubumbashi,Congo,,,17000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000758.png,7
12/11/2013,Bobcats,,Bismack Biyombo,sprained right ankle (DNP),Bismack Biyombo,20000758,Bismack,Biyombo,CHA,8.0,C,C,80,255,1992-08-28T00:00:00,Lubumbashi,Congo,,,17000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000758.png,7
1/28/2015,Hornets,,Bismack Biyombo,bone bruise in right knee (DTD),Bismack Biyombo,20000758,Bismack,Biyombo,CHA,8.0,C,C,80,255,1992-08-28T00:00:00,Lubumbashi,Congo,,,17000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000758.png,7
11/29/2012,Spurs,,Danny Green,rest (DNP),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
12/5/2012,Spurs,,Danny Green,hamstring injury (DNP),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
1/13/2014,Spurs,,Danny Green,fractured left index finger (DNP),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
3/24/2014,Spurs,,Danny Green,foot injury (DNP),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
3/28/2014,Spurs,,Danny Green,right foot inflammation (DNP),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
3/29/2014,Spurs,,Danny Green,right foot inflammation (DNP),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
12/20/2014,Spurs,,Danny Green,rest (DTD),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
3/5/2016,Spurs,,Danny Green,rest (DTD),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
3/25/2016,Spurs,,Danny Green,rest (DTD),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
4/8/2016,Spurs,,Danny Green,rest (DTD),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
10/21/2016,Spurs,,Danny Green,strained left quadricep (out indefinitely),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
4/1/2017,Spurs,,Danny Green,bruised left quadricep (DTD),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
12/9/2017,Spurs,,Danny Green,tightness in left groin (DTD),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
12/16/2017,Spurs,,Danny Green,tightness in left groin (DTD),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
12/21/2017,Spurs,,Danny Green,tightness in left groin (DTD),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
2/23/2018,Spurs,,Danny Green,illness (DTD),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
12/21/2018,Raptors,,Danny Green,bruised left knee (DTD),Danny Green,20000650,Danny,Green,LAL,14.0,G,SG,78,215,1987-06-22T00:00:00,North Babylon,New York,,North Carolina,14634146.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,9
12/3/2012,Cavaliers,,Dion Waiters,sprained left ankle (DTD),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
3/4/2013,Cavaliers,,Dion Waiters,illness / calf ailment (CBC) (DNP),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
3/6/2013,Cavaliers,,Dion Waiters,illness / calf ailment (CBC) (DNP),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
3/19/2013,Cavaliers,,Dion Waiters,sore left knee (DTD),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
3/20/2013,Cavaliers,,Dion Waiters,sore left knee (DNP),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
3/22/2013,Cavaliers,,Dion Waiters,left knee injury (DNP),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
3/27/2013,Cavaliers,,Dion Waiters,sore left knee (DNP),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
3/29/2013,Cavaliers,,Dion Waiters,sore left knee (DNP),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
12/20/2013,Cavaliers,,Dion Waiters,right wrist injury (DTD),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
2/19/2014,Cavaliers,,Dion Waiters,hyperextended left knee (DNP),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
2/21/2014,Cavaliers,,Dion Waiters,hyperextended left knee (DNP),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
2/23/2014,Cavaliers,,Dion Waiters,hyperextended left knee (DNP),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
2/25/2014,Cavaliers,,Dion Waiters,hyperextended left knee (DNP),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
2/26/2014,Cavaliers,,Dion Waiters,hyperextended left knee (DNP),Dion Waiters,20000890,Dion,Waiters,LAL,18.0,G,SG,75,210,1991-12-10T00:00:00,Philadelphia,Pennsylvania,,Syracuse,375385.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,6
